in1,in2,in3,in4,in5,in6,in7,out1,out2,out3,out4,out5,out6
276.1855,6.83232,306.7163,276.0616,120.969,55.9089591,20.30258258,8437.6,13.729,1.1709,1002.5,402.32,2989.8
273.4133,7.55254,307.5038,277.4682,121.7618,55.95482381,19.93025095,8394.8,13.742,1.2503,961.86,402.88,2962.9
267.962,6.89408,307.5007,277.5616,123.1218,56.56211676,19.80327722,8432.8,13.725,1.1854,983.29,398.99,3007.6
263.9009,6.58782,308.5929,278.9682,124.3764,57.08497702,19.5868952,8438.7,13.719,1.1672,989.88,396.48,3030.0
259.3474,6.67592,309.0067,279.0616,124.8474,57.81493786,19.37141669,8444.9,13.717,1.1829,976.53,394.79,3037.1
255.0685,6.80338,309.0002,280.4682,126.2539,58.76371071,19.30409621,8457.6,13.712,1.2026,961.49,392.54,3047.1
250.6109,6.77918,310.0929,280.5616,127.6651,58.89702244,18.94897678,8438.0,13.712,1.2101,954.26,390.86,3055.2
246.9346,6.7027,310.5067,281.9682,128.5271,59.91858926,18.91841555,8458.5,13.706,1.2134,950.07,388.51,3070.9
240.7172,6.95552,310.5002,282.1434,129.3311,59.7378025,18.52411136,8450.2,13.706,1.2378,925.69,387.23,3072.2
236.9989,6.22448,311.8905,283.4789,130.72,60.72390562,18.51850902,8480.4,13.694,1.1827,953.31,383.05,3114.6
231.0143,6.04524,312.0041,283.5612,132.0177,60.76455961,18.16579049,8485.6,13.687,1.1632,950.69,380.3,3136.5
228.532,5.96429,312.1411,284.9682,132.511,61.21370535,17.89098779,8490.8,13.683,1.1569,949.71,378.87,3148.9
222.4844,6.25711,313.4789,285.0616,133.8536,62.02481032,17.82107933,8483.1,13.685,1.2094,922.88,376.94,3146.2
219.5028,6.04448,313.5019,286.4682,135.236,62.13705837,17.49057273,8482.1,13.68,1.1856,927.82,374.88,3166.2
215.9276,5.84122,313.5593,286.5616,135.9957,63.55653163,17.4948525,8514.4,13.67,1.1708,930.56,371.85,3189.9
212.6005,5.99062,314.9682,287.9682,136.9593,63.48027443,17.15187916,8484.9,13.676,1.2028,916.45,371.2,3185.6
208.242,6.30846,315.0023,288.1434,138.3675,64.38457948,17.01864853,8481.9,13.675,1.2412,892.56,369.48,3184.7
204.0298,6.16378,315.7162,289.4789,139.5675,65.69593027,16.95404669,8502.3,13.668,1.2412,890.73,366.39,3205.4
199.1552,5.71482,316.5038,290.2182,140.6437,66.04209733,16.76904503,8520.0,13.659,1.2039,902.78,363.19,3236.9
193.658,5.97845,316.5007,291.0038,141.4259,66.8267858,16.6389548,8532.3,13.656,1.2378,878.58,361.28,3240.2
188.4146,6.35201,317.2163,291.7169,142.7816,67.3612002,16.38870232,8515.4,13.659,1.2909,849.94,359.84,3233.9
184.3383,6.56629,318.0038,292.5038,144.033,67.76904804,16.26697682,8504.1,13.661,1.3292,831.16,358.45,3232.0
181.3738,6.20786,318.0007,293.2169,144.5114,67.37479615,15.7674632,8502.1,13.655,1.283,843.52,356.74,3255.6
175.7963,6.20847,319.0929,294.0038,145.9185,68.58467382,15.77156117,8516.3,13.651,1.3053,831.69,353.63,3269.2
172.4477,6.61951,319.5067,294.6019,147.0633,68.73072106,15.44048502,8485.7,13.656,1.3573,805.5,353.17,3256.6
168.2791,5.65875,71.74827,295.5014,148.0787,81.05391132,15.51258016,6509.7,13.322,9.5915,927.7,431.1,4267.8
163.8444,5.50447,0.0,296.2171,148.9933,84.63838792,15.43114381,6930.1,13.167,14.355,950.25,418.28,3425.5
158.8824,5.61666,0.0,297.0038,150.3848,84.52920635,15.47244496,6868.3,13.167,14.463,934.54,418.34,3459.6
154.3053,5.85532,0.0,297.6019,151.5306,84.74532212,15.25457923,6820.0,13.168,14.618,914.1,418.65,3475.7
149.3386,6.29992,0.0,298.5014,152.0817,85.00229207,14.99770793,6797.7,13.17,14.896,882.47,420.21,3441.2
145.6071,6.5105,0.0,299.2171,153.5044,85.1708015,14.8291985,6732.2,13.171,15.045,865.16,420.9,3462.0
141.2105,5.81731,0.0,300.0038,154.9005,85.39069487,14.60930513,6655.3,13.168,14.649,890.52,416.25,3730.7
137.3118,6.12134,0.0,300.6019,155.6584,85.62740172,14.37259828,6623.6,13.169,14.839,868.18,417.21,3719.1
132.9172,5.98226,0.0,301.5014,156.7051,85.79117141,14.20882859,6569.6,13.168,14.779,866.2,415.79,3841.4
127.9878,5.63343,0.0,302.102,158.0496,86.16010593,13.83989407,6503.4,13.167,14.575,874.09,412.89,4055.9
123.7059,5.59726,0.0,303.0014,159.0988,86.28980623,13.71019377,6451.0,13.166,14.579,867.25,412.07,4148.5
119.6419,5.80325,0.0,303.602,160.1983,86.64808439,13.35191561,6401.6,13.168,14.704,849.83,412.2,4184.9
115.8765,5.8915,0.0,304.5014,161.0997,86.76940839,13.23059161,6356.4,13.168,14.781,837.94,412.13,4231.7
110.8783,6.09979,0.0,305.102,162.4691,87.06605833,12.93394167,6298.7,13.17,14.916,818.4,412.4,4271.4
106.9377,6.27772,0.0,306.0014,163.2288,87.26447799,12.73552201,6261.1,13.17,15.04,801.89,412.87,4297.2
103.9193,6.87602,0.0,306.7171,164.1937,87.61588927,12.38411073,6218.6,13.174,15.405,767.46,416.2,4208.1
99.559,6.97599,0.0,307.5038,165.6018,87.72174061,12.27825939,6155.2,13.175,15.496,754.01,416.18,4260.2
95.4778,7.04592,0.0,308.5936,86.8409,93.59732243,6.402677568,9719.4,13.475,14.284,715.21,412.06,3308.6
90.2755,5.44419,0.0,309.0067,0.0,100.0321053,0.0,9264.4,13.511,12.467,717.74,417.47,2654.1
82.36289,7.17225,0.0,310.0931,0.0,100.0057606,0.0,9294.8,13.522,13.469,612.97,417.37,2622.5
80.55189,6.89794,0.0,309.9055,0.0,99.99980663,0.0,9299.6,13.519,13.311,622.89,417.03,2630.1
84.1303,6.67179,0.0,308.9987,0.0,100.0,0.0,9301.0,13.518,13.16,642.7,417.31,2631.5
90.37,5.48104,0.0,308.3979,0.0,100.0,0.0,9274.7,13.511,12.475,716.47,417.49,2653.2
94.3196,4.08943,0.0,307.4986,0.0,100.0,0.0,9257.9,13.501,11.698,795.09,417.31,2697.9
98.5836,4.6086,0.0,306.898,0.0,100.0,0.0,9262.5,13.506,11.959,778.86,418.0,2670.0
101.3538,3.90524,0.0,305.9986,0.0,100.0,0.0,9259.4,13.501,11.562,820.42,417.98,2693.4
105.7963,3.24053,0.0,305.398,0.0,100.0,0.0,9246.4,13.497,11.195,863.45,418.19,2717.6
109.8729,2.93008,0.0,304.4986,0.0,100.0,0.0,9244.8,13.495,11.012,888.19,418.49,2725.9
113.9283,3.1266,0.0,303.898,0.0,100.0,0.0,9245.5,13.498,11.097,887.56,419.02,2706.8
118.724,3.69233,0.0,302.9986,0.0,100.0,0.0,9254.3,13.504,11.369,870.39,419.79,2672.9
122.8389,3.72161,0.0,302.5177,0.0,100.0,0.0,9250.3,13.506,11.369,878.13,420.26,2665.4
126.9698,3.87449,0.0,301.5019,0.0,100.0,0.0,9257.3,13.508,11.425,880.05,420.77,2654.0
132.6261,4.25208,0.0,300.8978,0.0,100.0,0.0,9255.6,13.513,11.605,873.93,421.57,2635.2
137.1051,4.55308,0.0,299.9986,0.0,100.0,0.0,9261.6,13.516,11.741,869.21,422.19,2622.5
140.5327,5.2076,0.0,299.5177,0.0,100.0,0.0,9268.8,13.522,12.079,844.46,422.85,2605.3
145.1339,4.99031,0.0,298.5019,0.0,100.0,0.0,9269.0,13.522,11.935,865.76,423.25,2605.3
148.5001,5.45669,0.0,297.8978,0.0,100.0,0.0,9275.8,13.526,12.171,850.28,423.82,2594.3
153.5544,5.02723,0.0,296.9986,0.0,100.0,0.0,9269.4,13.524,11.914,882.99,424.19,2597.0
156.6691,5.31683,0.0,296.398,0.0,100.0,0.0,9274.3,13.527,12.054,875.72,424.65,2589.7
162.368,5.50505,0.0,295.4986,0.0,100.0,0.0,9274.9,13.531,12.13,879.23,425.36,2582.3
163.8057,5.26597,0.0,295.4992,0.0,100.0,0.0,9266.9,13.529,11.998,894.18,425.42,2584.2
163.82,5.81245,0.0,295.5,0.0,100.0,0.0,9274.8,13.534,12.296,867.17,425.67,2576.6
164.034,5.7174,0.0,295.5,0.0,100.0,0.0,9272.7,13.533,12.243,872.34,425.65,2577.6
164.0208,5.62669,0.0,295.5,0.0,100.0,0.0,9271.5,13.532,12.194,876.8,425.61,2578.8
164.1044,5.54317,0.0,295.5,0.0,100.0,0.0,9270.0,13.532,12.148,881.11,425.58,2579.9
163.9879,5.814,0.0,295.5,0.0,100.0,0.0,9274.3,13.534,12.296,867.46,425.69,2576.4
163.9182,6.16974,0.0,295.5,0.0,100.0,0.0,9279.7,13.536,12.492,849.7,425.83,2572.1
164.2509,5.7881,0.0,295.4406,0.0,100.0,0.0,9274.1,13.533,12.28,869.34,425.7,2576.6
172.3768,6.1915,0.0,294.0318,0.0,100.0,0.0,9279.1,13.539,12.462,867.74,426.77,2565.9
177.9073,5.93242,0.0,293.985,0.0,100.0,0.0,9258.8,13.539,12.31,892.57,427.29,2563.4
185.5928,5.509,0.0,292.5454,0.0,100.0,0.0,9253.8,13.538,12.04,930.85,427.94,2563.1
191.7311,6.20257,0.0,291.7811,81.81973,90.12500141,9.874998592,9974.4,13.468,13.528,956.45,427.08,2486.9
197.0009,7.43006,0.0,290.9962,149.4273,81.51595615,18.48404385,6960.7,13.19,15.602,921.64,435.63,2847.6
203.7793,7.86756,0.0,289.8362,148.9299,81.12631189,18.87368811,6993.8,13.196,15.863,913.99,439.88,2797.2
209.8003,7.34744,0.0,289.4935,148.8652,80.56763,19.43237,6983.1,13.193,15.57,950.78,437.15,2803.9
216.9423,7.07038,0.0,288.1407,148.9051,80.3541796,19.6458204,6981.1,13.195,15.377,979.49,436.05,2801.0
222.7202,6.79028,0.0,287.9953,150.2963,79.6952352,20.3047648,6905.1,13.195,15.262,1004.5,435.67,2808.1
229.1277,7.28401,0.0,286.6409,150.3022,79.14018128,20.85981872,6922.2,13.2,15.569,993.26,439.91,2769.9
235.8784,6.87463,0.0,286.436,150.2802,78.61717148,21.38282852,6906.1,13.199,15.346,1026.3,438.59,2769.9
242.2892,7.05213,0.0,285.0318,150.2579,77.86270094,22.13729906,6923.3,13.202,15.474,1029.9,441.21,2749.7
249.4968,7.35925,0.0,284.3965,150.2348,77.27541281,22.72458719,6924.4,13.206,15.686,1029.0,444.39,2730.2
254.7837,7.07956,0.0,283.4986,150.2127,76.727746,23.272254,6927.2,13.205,15.53,1052.8,443.86,2728.8
261.1571,7.27574,168.9596,282.898,150.1984,67.2904467,23.72283936,8470.1,13.569,5.2324,998.65,400.54,3553.4
266.5495,8.18559,308.5297,281.9986,151.2696,58.41749063,23.91924766,8303.3,13.733,1.4327,918.78,390.31,2985.0
275.0406,7.46176,306.1373,280.9063,151.6706,57.37399224,24.30414029,8322.8,13.722,1.3377,974.76,389.44,3008.7
282.3857,8.03962,305.9345,280.4933,151.6392,55.4512247,24.23910793,8235.5,13.743,1.3821,962.42,395.98,2959.9
289.3812,7.0945,304.5318,279.1407,151.6204,54.2585739,24.59607792,8259.5,13.732,1.2784,1027.6,394.31,2991.1
297.1878,7.40943,303.7815,278.9953,151.5995,54.24112133,25.31570067,8253.0,13.739,1.3255,1027.2,397.39,2963.9
304.1522,7.17917,302.9962,277.6409,151.5758,53.24964149,25.66285687,8240.0,13.741,1.3057,1055.9,398.9,2959.2
313.6593,7.46836,302.3981,277.436,96.5506,52.62149103,26.19661091,8699.6,13.749,1.2342,1050.2,423.68,2798.9
318.9497,7.44049,301.4986,276.0318,133.1065,52.15413981,26.72351671,8407.9,13.751,1.3083,1055.8,409.48,2900.4
328.5117,7.76909,300.898,275.3965,132.5128,51.07833849,27.05289509,8364.5,13.765,1.3394,1059.4,414.3,2864.2
334.5754,7.72653,299.9986,274.4986,132.4819,49.97501626,27.44898926,8350.8,13.769,1.34,1074.7,416.13,2853.2
341.3596,7.68479,298.9063,273.898,133.7909,50.2326506,28.31572837,8360.7,13.767,1.3645,1091.3,416.71,2848.3
349.4303,8.45167,298.4933,272.9986,133.9639,49.33891264,28.76661631,8303.8,13.787,1.4597,1069.4,421.89,2796.0
356.0742,7.8823,297.4069,271.9063,133.9456,48.85845632,29.34073936,8323.6,13.78,1.4148,1113.3,421.87,2810.9
363.4867,7.45236,296.9933,271.4933,133.9439,48.52657322,30.1175324,8338.4,13.778,1.3892,1151.5,422.28,2816.8
368.9755,7.81548,295.9069,270.1407,133.9266,47.73698625,30.44438446,8312.0,13.786,1.4436,1145.0,425.32,2790.7
376.1895,8.18722,295.4933,269.936,133.9218,46.95429217,30.83667096,8275.2,13.798,1.4978,1141.5,428.87,2760.9
380.5108,8.49424,294.1407,268.5318,133.9125,46.5682753,31.5544497,8279.8,13.801,1.5663,1133.8,430.62,2744.2
387.8403,8.75987,293.9953,268.485,134.4996,46.13681102,32.19617835,8253.2,13.811,1.6222,1136.0,433.34,2722.9
391.282,8.33698,292.6409,267.0454,135.3999,45.64971598,32.78032321,8272.8,13.803,1.6031,1167.3,432.76,2738.5
402.0526,8.02438,292.4953,266.3961,135.3855,45.0409194,33.45884703,8253.0,13.808,1.5841,1209.9,435.22,2732.8
406.2522,8.70658,291.1409,265.4986,135.3753,44.33575702,33.81427647,8223.4,13.818,1.6877,1181.9,438.28,2707.5
413.8393,8.58536,290.9826,264.4063,135.3691,43.89683759,34.50694385,8212.5,13.823,1.696,1206.2,440.39,2703.1
417.4666,9.01754,289.5454,263.9933,135.3517,43.40502754,35.21326866,8209.4,13.827,1.7815,1188.8,442.18,2695.3
429.2925,8.21656,289.4846,262.6783,135.3456,42.50285106,35.50202305,8176.4,13.829,1.6842,1265.6,444.28,2699.7
434.7084,8.81043,288.0454,262.4948,135.3306,42.00264384,36.23027625,8156.0,13.837,1.7884,1242.8,446.88,2688.3
440.1007,8.76921,287.3961,261.1785,136.5941,41.49587001,36.8670736,8141.8,13.839,1.8133,1260.6,448.23,2693.3
447.9308,9.17205,286.4986,260.9354,136.8104,40.66863734,37.23714646,8090.1,13.85,1.8771,1257.7,450.99,2684.1
455.1916,9.06112,286.0177,259.5318,136.7853,40.37836448,38.08361139,8084.3,13.852,1.8912,1281.3,453.19,2688.7
463.4778,8.68274,285.0019,259.4384,136.7812,39.51895967,38.47627303,8049.9,13.853,1.8538,1326.1,454.97,2689.1
467.2372,8.56834,284.3978,258.0318,136.765,38.89232884,39.05764337,8038.3,13.853,1.8585,1342.1,456.05,2695.3
474.446,8.70366,283.4986,257.3965,136.7578,37.93026371,39.26625052,7981.6,13.86,1.8791,1354.6,458.29,2689.8
481.2927,8.94907,282.4063,256.4986,136.7411,37.21320038,39.70775469,7935.4,13.866,1.9223,1357.9,460.44,2686.6
491.0485,8.95971,281.9933,255.4063,137.7473,36.53377047,40.26309058,7887.1,13.873,1.9413,1386.9,463.21,2687.4
495.0118,8.78509,280.9069,254.9933,138.2327,35.85846621,40.72843276,7859.3,13.872,1.9365,1409.0,464.06,2692.8
501.606,9.16726,280.4933,253.6407,138.2114,35.18278218,41.18798959,7811.6,13.879,1.9951,1403.5,466.28,2688.9
505.0231,9.3397,279.4069,253.4953,138.1996,34.66868671,41.95321121,7780.0,13.878,2.0463,1399.0,467.4,2690.4
514.2017,9.06339,278.9933,252.1409,138.1884,33.99505493,42.39644103,7735.0,13.88,2.0166,1442.7,470.0,2689.2
514.6212,9.53972,277.6407,251.9826,138.1875,33.46267609,43.01312152,7701.9,13.88,2.1097,1410.6,470.26,2688.7
521.8669,10.18863,277.4953,250.5454,138.1682,32.85883053,43.61288021,7652.3,13.888,2.2209,1389.5,472.66,2680.2
529.6125,9.64384,276.1409,249.8961,138.1767,32.06043496,44.01701108,7599.5,13.884,2.1538,1445.4,474.47,2681.0
534.6411,9.72413,275.9953,248.9986,139.6003,31.711057,44.93351758,7580.8,13.887,2.1981,1455.1,476.23,2689.9
539.7479,10.00648,274.6409,248.398,139.6434,31.06741944,45.45555374,7530.4,13.887,2.2708,1450.1,477.65,2685.0
545.2085,9.86646,274.436,247.4986,139.6226,30.11392625,45.6519735,7478.9,13.888,2.251,1475.6,479.06,2683.0
553.8652,10.24141,273.0318,246.4063,139.6171,29.40138434,46.13838838,7417.0,13.891,2.3423,1475.5,481.33,2673.3
559.1278,9.84585,272.8566,245.9933,139.603,28.49668605,46.2324456,7368.3,13.89,2.2777,1517.2,482.55,2672.7
565.6544,9.80227,271.5211,244.6783,139.5937,27.99044639,46.98919302,7332.9,13.888,2.3085,1536.0,484.46,2671.7
571.1687,9.88218,270.8969,244.4354,139.5867,27.2610374,47.31305569,7283.9,13.889,2.3438,1546.2,485.87,2666.3
578.1744,9.72943,269.9986,243.0318,140.6643,26.70450098,47.97226047,7249.8,13.89,2.3518,1576.9,487.83,2672.3
581.3447,10.59415,269.398,242.9384,141.0612,26.05586137,48.5721388,7204.6,13.894,2.5508,1528.5,489.04,2665.2
586.949,11.1073,268.4986,241.5318,141.0465,25.5380044,49.4196579,7171.3,13.896,2.7,1508.1,491.07,2660.6
592.9291,10.7699,267.898,240.8965,141.0296,24.93448116,50.0747197,7137.4,13.894,2.6697,1544.4,492.74,2660.9
599.686,10.63907,266.9986,239.9986,141.0238,24.11484841,50.20151026,7089.2,13.894,2.6678,1573.0,494.23,2657.0
604.6196,10.44299,265.9063,238.9063,141.0053,23.43993369,50.75327356,7057.5,13.892,2.6759,1597.8,495.58,2657.4
609.9051,10.67936,265.4933,238.4933,140.9999,22.99841765,51.64693311,7027.7,13.893,2.7717,1593.2,497.5,2654.0
617.2919,11.66378,264.4069,237.4069,141.5866,22.29752605,52.17410301,6965.8,13.899,3.0286,1550.2,499.83,2648.1
623.3203,10.53925,263.9933,236.9933,142.478,21.7457224,52.91638154,6948.5,13.895,2.8388,1637.9,501.23,2658.7
626.404,11.11753,262.9069,235.6407,142.4614,20.93710586,53.17354448,6905.5,13.897,3.0023,1609.1,502.23,2656.0
630.5778,11.21665,262.4933,235.436,132.2045,20.23461432,53.52902627,6928.6,13.879,3.0284,1593.9,503.48,2579.0
639.4529,11.6108,261.1407,211.5876,107.6007,19.50924697,53.87035238,7189.1,13.859,3.2471,1547.3,503.26,2381.1
643.4777,11.31693,252.8766,226.1053,137.5746,18.88237982,54.46326114,6776.2,13.879,3.3454,1634.7,506.12,2634.3
648.763,11.40386,237.3646,212.5756,102.4385,18.13163488,54.64008355,7477.3,13.798,3.4339,1557.6,502.93,2328.6
653.4678,11.18521,259.1641,231.72,123.7086,17.46061954,55.3958054,6894.6,13.865,3.1634,1639.5,508.71,2496.4
658.7929,11.39537,258.1714,231.0293,123.5279,16.83128691,55.89216293,6869.0,13.865,3.2531,1639.6,510.17,2490.6
663.9834,11.68866,257.9355,229.9056,123.5076,16.10844528,56.00589546,6839.7,13.869,3.3279,1637.0,511.63,2486.2
672.4554,11.47388,256.5318,229.4933,123.9788,15.46858496,56.69290323,6815.3,13.869,3.3415,1674.6,513.66,2486.1
677.2825,11.19995,256.4977,228.1783,124.9913,15.04076719,57.90349823,6807.8,13.87,3.3481,1704.5,515.71,2493.3
683.2134,11.87164,255.1095,227.9948,124.9932,14.53885025,58.82094329,6764.2,13.869,3.5516,1674.0,517.82,2487.6
687.4089,12.00586,254.9365,226.6785,124.989,13.57727064,58.90362735,6747.7,13.873,3.589,1679.2,518.99,2484.4
692.8458,11.86397,253.5318,226.4354,124.9758,12.99603749,59.36571098,6734.6,13.871,3.5996,1702.6,520.14,2482.4
699.5471,12.19501,252.8965,225.0318,124.97,12.34443709,60.1030975,6702.5,13.873,3.7015,1699.0,522.37,2476.6
706.6356,12.32824,251.9986,224.3965,124.9614,11.60308475,60.23721698,6674.4,13.876,3.7433,1711.9,524.0,2472.5
715.0358,11.77999,251.5177,223.4986,124.9569,10.97194864,60.76127576,6670.6,13.878,3.6374,1772.2,525.77,2472.3
722.5793,11.99254,250.5019,222.898,126.3059,10.35792582,61.56583803,6627.4,13.881,3.7273,1779.7,528.26,2484.0
729.8561,11.83979,250.0175,221.9986,126.45,9.740484092,62.53865885,6612.7,13.882,3.7189,1808.6,530.45,2481.0
732.7268,12.10875,249.0019,220.9861,126.4435,8.945336952,62.08301226,6591.2,13.885,3.782,1802.3,530.84,2483.2
736.6509,12.50599,247.9061,220.4934,126.4346,8.294420163,62.5706777,6564.7,13.884,3.9094,1786.0,532.18,2476.5
736.6062,13.72242,247.4933,219.1406,126.4233,7.518141707,62.59080507,6524.4,13.886,4.2421,1706.9,533.16,2444.9
749.9304,13.76326,246.4868,218.9953,126.4241,6.835163758,62.62681001,6478.2,13.892,4.279,1745.2,535.98,2442.5
758.8025,12.51161,245.9934,217.6785,126.42,6.190287208,63.29927401,6498.1,13.896,3.9603,1853.2,537.41,2472.3
766.4181,12.18661,244.9867,217.4821,127.4348,5.538933013,63.53094619,6475.6,13.901,3.9123,1897.7,538.97,2492.7
770.3431,12.48709,244.4934,216.0454,127.9249,4.977235015,64.89119321,6452.8,13.901,4.0752,1884.9,541.21,2486.1
774.9931,12.8014,243.1406,215.5159,127.904,4.31614139,65.87726798,6427.2,13.899,4.2712,1873.9,542.96,2473.5
777.501,12.78237,242.9953,214.5019,127.8991,3.706862613,67.23301762,6428.8,13.9,4.3663,1878.6,544.58,2460.8
776.5482,13.75731,241.6785,48.16784,127.8984,0.739337566,70.0597923,7304.3,13.882,10.169,1911.6,553.54,2058.6
771.116,15.41178,241.4354,0.0,127.8949,0.0,70.50230046,6347.0,13.868,4.8072,1826.7,554.12,2557.7
787.2809,16.35531,240.0318,0.0,127.8919,0.0,69.86044575,6357.5,13.858,4.9956,1813.5,557.62,2556.4
785.9518,15.45555,240.0105,0.0,127.8888,0.0,70.24294212,6339.3,13.87,4.8054,1853.5,557.19,2564.2
785.5873,14.53243,241.4546,0.0,127.895,0.0,71.04438292,6347.9,13.886,4.6189,1896.1,557.46,2571.0
781.1466,14.16532,241.5154,0.0,127.8979,0.0,71.67506168,6365.9,13.886,4.572,1899.6,556.78,2569.1
769.1723,14.86446,242.9546,0.0,127.8985,0.0,71.98429152,6402.8,13.867,4.7451,1847.3,554.75,2554.1
757.6257,15.88034,243.6039,0.0,127.9017,0.0,71.52496349,6414.2,13.853,4.9619,1770.7,552.27,2540.5
756.2684,16.07777,244.5014,0.0,127.8997,0.0,71.23467541,6407.3,13.856,4.9852,1760.2,551.92,2540.3
756.4233,15.06476,244.9823,0.0,126.8249,0.0,71.08406338,6418.2,13.867,4.7358,1817.2,551.55,2534.8
755.1308,13.96363,245.9981,0.0,126.4153,0.0,70.24056108,6388.0,13.896,4.4376,1875.6,550.27,2547.4
749.6705,13.46491,246.4825,0.0,126.4217,0.0,70.33966598,6401.0,13.902,4.3358,1886.5,548.96,2551.0
737.937,13.71408,247.4981,0.0,126.4237,0.0,71.36073368,6456.1,13.885,4.4464,1843.1,547.29,2536.2
733.4684,14.34918,248.5939,0.0,126.4253,0.0,71.2912089,6468.5,13.876,4.5801,1803.8,546.59,2527.9
720.5471,15.52925,249.0067,0.0,126.4344,0.0,71.55174437,6508.6,13.855,4.8701,1698.8,544.37,2506.4
717.5579,15.4752,250.1634,0.0,126.4448,0.0,71.51657375,6517.1,13.858,4.8509,1696.3,543.76,2507.2
712.7216,15.32785,250.5065,0.0,126.3042,0.0,71.89044001,6542.8,13.856,4.8392,1689.0,542.93,2501.9
713.8466,14.44995,251.593,0.0,124.971,0.0,71.92019519,6579.4,13.862,4.6298,1744.4,543.13,2489.7
708.2033,13.53853,252.0067,0.0,124.9566,0.0,72.08247607,6602.4,13.872,4.4415,1773.9,541.78,2497.3
699.1976,12.79021,253.3593,0.0,124.9664,0.0,72.7220322,6659.4,13.875,4.3156,1780.6,540.59,2499.2
689.8915,13.05875,253.5047,0.0,124.9762,0.0,73.7280045,6701.1,13.862,4.4316,1732.3,539.28,2484.9
678.598,14.16627,254.8905,0.0,124.9751,0.0,73.61051327,6731.2,13.853,4.6722,1645.2,536.75,2468.6
669.1223,14.99567,255.0635,0.0,124.9839,0.0,73.27611121,6749.0,13.851,4.8489,1566.0,534.55,2457.2
668.5225,14.99047,256.4682,21.59599,124.9919,0.306361203,73.2700817,7890.4,14.044,13.93,1541.0,534.23,1871.1
663.011,13.2829,256.5616,226.2686,123.9792,7.741551818,65.63768756,6886.9,13.848,4.1454,1492.6,519.83,2422.2
662.3556,12.36797,257.9682,230.8818,123.4929,8.219231614,64.93823353,6936.6,13.844,3.8952,1550.1,518.37,2431.6
661.7274,11.44185,258.0616,231.0021,123.5111,8.535643854,64.75204093,6972.8,13.842,3.6877,1609.1,517.53,2443.5
654.3815,11.48614,259.4682,232.3592,123.5155,8.941345801,65.09241012,7004.0,13.839,3.6973,1581.9,516.39,2450.3
645.084,11.97751,260.1035,232.5047,123.5156,9.26822031,64.8224506,7018.3,13.838,3.7991,1522.7,514.56,2456.9
641.7979,11.72717,261.0014,233.8591,74.01565,9.60880789,64.78889069,8420.3,13.809,3.2437,1391.0,528.64,1736.4
640.7948,11.36719,261.602,234.064,142.4295,9.901730909,64.22681946,6867.5,13.872,3.7851,1575.3,513.86,2666.9
634.7936,10.49414,262.5014,235.4682,142.4482,10.20921994,63.80325074,6919.6,13.868,3.5646,1616.8,511.72,2678.3
629.3387,10.83706,263.664,236.2185,142.4566,10.57463209,63.70460752,6925.1,13.869,3.607,1579.2,510.73,2681.5
623.3459,11.08994,264.0065,237.0038,142.4631,10.92889458,63.94535213,6942.4,13.866,3.666,1543.9,509.7,2686.4
621.2847,11.13829,264.0002,237.0007,142.473,10.87460201,63.64019155,6941.5,13.867,3.6633,1537.0,509.03,2687.6
